text,target
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
Dinner plans sound great.,4
I need to eat something.,4
What's on the dinner menu?,4
Let's go out for dinner.,4
"I'm hungry, let's eat.",4
What's for dinner tonight?,4
I love trying new restaurants.,4
Dinner time is my favorite time.,4
We should have dinner together.,4
Let's grab a bite to eat.,4
